Year,,2000,2000,2000,2000,2001,2001,2001,2001,2002,2002,2002,2002,2003,2003,2003,2003,2004,2004,2004,2004,2005,2005,2005,2005,2006,2006,2006,2006,2007,2007,2007,2007,2008,2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021
Period,,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал
Город Москва столица Российской Федерации город федерального значения,Вторичный рынок жилья,15034.81,14765.3,14812.68,15413.99,17898.87,18291.06,19048.74,20328.87,21637.29,24236.85,25772.52,26809.76,30743.86,31803.65,33439.21,34680.87,39681.11,41008.36,41369.17,42132.08,47926.24,48492.01,50039.61,52444.29,65688.59,75901.62,93557.63,101334.29,123351.92,123291.78,124875.49,127874.4,137276.52,145779.88,157078.02,155271.05,169954.83,163062.5,160991.97,158915.15,164660.1,166927.15,167529.1,170130.98,162419.89,163426.85,162952.13,163202.77,166679.88,168869.88,172260.14,176319.51,182005.09,183240.08,178971.23,177899.02,179146.33,183080.73,184573.86,191267.84,188118.41,192986.91,192291.8,187743.3,181257.34,183086.56,181564.78,180936.97,179414.19,175603.35,173262.32,173615.26,168453.79,170645.34,171764.67,171177.91,177859.12,176030.45,188992.3,177991.03,171522.08,180233.0,198647.46,215614.94,209960.3,232118.5,242483.06
Город Санкт-Петербург город федерального значения,Первичный рынок жилья,10477.87,10772.27,10897.93,11185.77,12000.7,12312.6,12472.31,13263.16,14806.21,15048.93,15752.89,16594.19,18680.75,19364.09,20698.18,22081.43,25803.21,27309.69,28311.18,26997.03,30340.23,30207.15,30804.54,31343.06,30861.7,37255.88,42026.8,45460.4,66775.08,68646.58,72139.7,80250.93,84227.14,90598.88,93195.49,88728.51,94917.14,92546.45,90015.76,90161.89,80713.68,79327.49,80417.54,78243.47,73717.52,78435.16,76486.97,78850.95,80191.91,85090.19,87602.08,88238.16,96339.55,97889.9,99756.74,95287.0,98783.51,99961.08,97171.81,96683.33,92538.95,94114.35,94995.46,92644.14,90785.59,94936.72,95213.25,96854.57,97246.67,97832.03,98947.29,101344.39,106570.55,106750.16,107832.83,109346.14,112767.52,113730.76,115686.53,120599.96,118713.94,123238.85,128091.13,133280.7,152557.07,166222.65,170741.94
Город Санкт-Петербург город федерального значения,Вторичный рынок жилья,9659.76,9615.0,9755.92,10045.86,10428.01,10751.72,10929.01,11435.81,11765.27,12304.38,12926.18,13387.82,15681.1,16102.92,17589.3,19267.22,24498.09,26943.99,28925.71,27728.33,30853.45,30323.66,30631.83,32223.77,34406.99,37747.4,42103.5,48678.59,50781.63,52898.92,55156.26,58994.73,69650.9,74850.63,77693.32,79186.2,90888.82,87807.87,85318.54,84195.25,83911.9,83749.98,83329.15,80133.93,89857.41,88279.26,88826.11,87383.5,79473.32,81060.87,81949.43,83520.98,85407.88,85596.67,85925.64,86072.87,89328.86,89737.4,90620.76,90629.53,79647.97,81048.58,83263.12,82396.84,90514.52,89869.27,90179.22,89733.28,89058.34,88180.22,85596.51,88711.14,88559.78,90136.05,92037.77,94188.39,102870.91,103297.51,105091.33,105881.05,117256.29,120024.23,124663.63,132775.37,143199.34,152129.93,155183.48
Город федерального значения Севастополь,Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59013.27,59027.69,59045.77,59045.77,63970.62,63970.62,63970.62,62413.71,59701.87,60450.79,61546.13,65864.73,65765.9,67505.48,67596.66,70194.83,71679.4,74256.96,76467.31,82592.74,86630.32,90102.79,93161.49
Город федерального значения Севастополь,Вторичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75728.93,75728.93,75331.41,75295.97,66228.55,66228.55,65414.23,65418.63,67502.59,65916.39,66662.72,66662.72,72457.55,72189.81,72103.85,71768.62,81017.54,81017.54,80534.69,81290.34,86803.52,89685.1,89385.83
Дальневосточный район,Первичный рынок жилья,7203.56,7392.97,7434.4,7987.61,10614.19,11180.25,11995.19,13281.07,12902.61,13505.35,14062.79,14381.82,15172.65,15566.16,17246.81,18103.24,19540.54,20825.51,22118.51,22281.74,21601.09,22902.66,24646.33,26356.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Дальневосточный район,Вторичный рынок жилья,5285.33,5297.77,5460.04,5857.59,5914.49,6225.08,6599.54,7704.99,8104.18,8761.55,9341.76,10040.17,10776.66,11142.41,11931.15,12714.15,14181.69,15380.27,15893.52,16234.92,17467.58,17835.11,19116.18,20350.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Дальневосточный федеральный округ,Первичный рынок жилья,7203.56,7392.97,7434.4,7987.61,10614.19,11180.25,11995.19,13281.07,12902.61,13505.35,14062.79,14381.82,15172.65,15566.16,17246.81,18103.24,19540.54,20825.51,22118.51,22281.74,21601.09,22902.66,24646.33,26356.22,27190.67,27932.74,29974.26,31459.7,31949.21,33038.21,34702.57,36510.55,39090.27,43500.28,44576.95,44994.83,49482.17,49115.35,48791.94,48725.56,48381.74,47515.62,47965.76,48028.35,43066.95,43545.47,44209.19,44905.61,49643.22,50713.53,53931.58,54654.05,57889.38,58252.58,58327.95,58950.27,61770.39,61748.74,61547.02,62140.25,63499.32,64743.54,65403.66,64776.5,65451.23,66082.93,66142.98,66430.29,65263.61,65709.87,66675.74,67190.82,67143.73,68107.05,70303.88,71702.47,69568.41,70835.66,71456.82,73353.47,81846.09,85180.8,88114.12,91094.05,97972.5,101302.51,103587.15
Дальневосточный федеральный округ,Вторичный рынок жилья,5285.33,5297.77,5460.04,5857.59,5914.49,6225.08,6599.54,7704.99,8104.18,8761.55,9341.76,10040.17,10776.66,11142.41,11931.15,12714.15,14355.81,15380.27,15893.52,16234.92,17467.58,17835.11,19116.18,20350.54,23515.81,24701.38,26300.07,28344.69,29054.27,30581.27,32806.94,36328.13,41787.77,44682.33,46262.06,46279.46,48211.87,47176.72,46087.41,45251.01,46936.29,47142.85,47610.03,47907.95,53919.01,55426.54,56331.14,57958.03,59206.35,61700.8,64164.76,67092.54,68367.46,68760.39,68774.35,67472.19,69037.7,69138.83,69432.32,71146.84,75412.19,75095.04,73130.76,72829.36,69831.09,69575.28,68516.84,69301.24,68774.55,67953.37,67490.46,67410.69,65412.33,67026.84,68071.31,70254.47,70743.43,72038.95,73818.36,75230.82,74279.7,75745.38,78528.49,82013.2,87612.11,89338.35,91906.9
Еврейская автономная область,Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,11750.0,11750.0,11750.0,11750.0,11701.5,12076.5,12645.88,13363.01,14245.66,15059.08,15363.71,17711.13,20805.88,23320.6,24863.39,24863.39,24413.5,23352.48,23109.45,23231.78,23077.54,23208.29,23598.71,23614.78,28029.68,28230.23,28137.27,28869.37,30030.19,30184.75,32763.44,33349.24,32990.86,34172.33,35883.53,36464.07,37896.65,37768.06,37455.38,37546.18,37574.52,37634.66,39053.14,41183.4,39942.59,40263.35,39342.65,38507.4,38651.95,37957.75,37801.45,36719.61,35915.28,37051.52,38306.72,39376.9,40855.79,41094.63,40492.13,39957.97,38044.39,36518.15,36095.98,35968.45,,,
Еврейская автономная область,Вторичный рынок жилья,,,,,,,,,,,,,5451.32,6064.93,6678.15,6925.1,8167.79,8549.56,9117.4,10172.66,11218.2,10728.85,11100.8,12376.11,12525.54,12526.68,12478.16,14744.95,16886.31,18383.75,18745.41,20931.48,24844.81,26907.96,28292.04,28449.09,28921.73,28067.95,27102.33,26998.28,25138.78,25114.28,26470.9,27877.62,33979.71,32657.83,31677.11,33650.89,34716.17,35673.76,38480.8,38917.18,39258.24,39331.7,41225.59,41376.64,42345.1,41885.81,42248.81,45291.17,43681.78,43433.94,43099.13,42656.18,40739.02,39426.68,38903.65,39006.4,37650.86,37297.41,37392.46,37143.08,37300.37,38343.36,38179.52,38435.71,38418.33,37649.38,38202.83,37908.82,38443.03,38274.8,38586.23,41293.84,42617.68,45376.85,49696.46
Забайкальский край,Первичный рынок жилья,3462.9,3462.9,3463.76,3462.9,,,,,,,,,,,,,,,,,14000.0,14000.0,15000.0,15000.0,18850.0,19500.0,20350.0,20550.0,22550.0,23050.0,24550.0,28050.0,30350.22,34121.07,35386.87,34867.78,34469.71,32926.01,32768.34,32932.74,31452.75,31928.06,32337.39,32425.35,34099.54,37011.08,36878.8,37807.15,41072.22,41430.94,41516.59,42239.28,43281.05,43888.44,44421.06,43943.93,44906.13,45707.71,46907.77,49106.26,54379.72,53874.11,53449.08,53330.56,50843.42,50378.21,48303.93,47857.69,48962.23,47877.97,48696.46,48347.29,49016.72,49276.94,49835.54,50042.19,57160.94,59476.28,60434.01,61057.73,65098.65,69960.93,68635.28,74943.18,80108.27,80369.55,86803.17
Забайкальский край,Вторичный рынок жилья,2440.9,2617.58,2873.79,3220.83,3746.69,3824.65,4127.21,5035.46,5320.39,5618.25,5710.97,5869.86,6357.22,6766.68,6989.99,7375.85,8238.44,8630.09,9011.62,9548.79,12070.84,12843.4,13498.67,14094.65,18134.04,18284.71,19650.21,21327.16,22426.89,24850.93,26447.3,27767.42,38893.26,42688.62,43174.19,43039.83,41201.33,40686.91,40473.58,40021.04,40445.92,38516.04,38524.79,38715.46,38576.6,38981.98,39531.18,39794.59,39786.61,40403.21,41765.65,44096.45,44116.96,45791.61,46544.11,47308.01,49236.74,50003.52,50466.85,51081.29,50845.99,50690.77,49865.93,49140.34,48079.27,47945.36,49276.85,49416.54,48587.16,48948.93,48666.14,48643.24,50644.83,50755.17,50569.69,50982.93,52514.97,52719.77,53515.88,53927.65,57177.57,57305.66,62076.92,64038.73,72998.14,73443.9,74537.38
Западно-Сибирский район,Первичный рынок жилья,5246.07,5317.16,5392.71,5599.54,6694.66,7623.21,8790.15,9190.63,10925.74,11760.66,12044.66,11885.93,13660.89,13806.99,13976.25,14051.83,14390.58,14720.68,15316.05,15850.18,17233.21,18975.2,20805.24,22152.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Западно-Сибирский район,Вторичный рынок жилья,4579.79,4730.58,5087.94,5523.83,6265.94,6908.51,7926.89,9014.64,10258.39,10895.39,11329.86,11481.89,12017.98,12209.39,12375.95,12631.52,13246.04,13880.39,14973.5,16544.16,18549.17,19623.09,20867.65,22142.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ивановская область,Первичный рынок жилья,4565.91,4707.52,4835.32,4947.82,5225.53,5311.03,5800.66,6369.19,6810.76,7221.53,7957.0,8427.51,8999.02,9725.16,9979.81,10260.89,10821.24,10994.91,11490.81,11921.12,12282.0,12419.06,12420.29,13402.64,14076.62,15969.64,17939.47,21172.82,24718.37,29726.17,29726.17,30223.83,31060.12,31270.15,31965.11,30675.42,29125.25,27560.62,26614.27,30155.39,33396.22,32303.92,32961.59,33100.02,33067.23,33143.77,32895.12,33087.51,33155.41,33065.06,32962.26,33059.41,34380.19,35186.61,35089.68,35424.34,37127.67,36841.19,37335.91,38251.36,38047.25,38172.31,36606.09,36169.46,39555.03,39507.28,38314.88,37630.22,37479.53,37070.0,36979.95,36746.61,35111.21,35617.24,35257.64,35452.34,37740.45,37910.38,38511.64,39229.16,38620.62,39729.19,40537.44,41228.09,45216.21,48615.67,51663.75
Ивановская область,Вторичный рынок жилья,2629.41,2779.73,2833.85,2996.98,3577.32,3839.55,4486.56,5291.15,5481.77,6161.96,6821.54,7443.9,7663.74,7808.02,7977.82,8111.06,8270.3,9104.47,9302.85,9727.81,10424.72,10731.78,11030.37,11899.64,13149.69,14805.22,17788.04,21435.43,27202.25,28549.76,29328.47,29973.1,30980.04,32654.8,33397.85,32772.82,31910.52,30858.37,29540.15,29729.04,30312.72,30215.77,31157.64,31190.01,32541.7,32849.03,32465.19,33523.91,33111.51,33941.2,34824.12,35126.52,36336.41,39400.51,39720.67,41689.08,43099.28,43938.72,44173.57,44360.13,44520.85,44754.3,45574.62,44943.74,44135.31,42642.53,41697.7,40140.24,40565.16,40178.42,39798.47,39643.02,39765.67,39706.28,39143.63,39625.97,39672.32,38962.99,39585.73,39682.0,38763.22,38627.01,39096.36,40380.99,42595.81,43700.09,44625.12
Иркутская область,Первичный рынок жилья,,,,,,,,,,,,,17296.48,17756.48,17756.48,19552.0,19996.93,19996.93,19996.93,23014.42,23584.0,23584.0,23584.0,24778.37,27168.38,31168.38,36442.2,35233.83,37939.25,40782.09,46102.5,49616.67,51627.81,52976.64,52924.83,50213.15,41715.75,40516.45,39739.13,40135.07,39091.22,39143.48,39704.0,39419.58,40502.77,41698.7,43696.9,45218.48,45471.56,46849.67,47836.31,48347.21,50542.89,53129.39,53649.2,54978.85,51462.01,49051.04,47694.6,49670.83,47872.87,48443.42,48187.34,48922.01,48288.42,50312.51,52052.82,49565.3,50549.03,52894.09,51967.35,50713.28,52490.99,51038.23,53293.56,54457.33,55519.64,56367.17,58441.66,60414.64,64993.22,70105.67,71480.63,73138.28,75726.49,93564.66,94517.15
Иркутская область,Вторичный рынок жилья,6003.85,6163.22,6209.7,6906.78,7965.08,8831.26,10226.28,11162.85,12559.73,13274.28,14035.75,14309.27,13398.96,13933.53,14257.52,14686.64,15270.43,15731.12,16583.4,18000.7,17363.22,17562.01,18020.11,18869.64,20277.3,21696.61,24077.65,29084.73,34155.2,37165.61,39291.21,44401.97,46585.35,46723.72,45794.44,44090.27,39833.5,36980.12,35207.01,35593.66,34205.6,36395.9,36653.44,37143.89,39139.15,40502.94,41110.27,42547.07,41115.76,41278.82,42280.13,42752.99,42279.79,42739.69,42927.66,43320.26,40541.97,40546.81,40817.64,43592.58,44112.68,43599.52,43618.51,42630.45,40869.46,39866.69,39859.55,39848.02,40503.51,40744.28,40633.5,41170.88,43637.75,44435.31,44402.43,44433.71,44808.57,45847.28,46476.89,47458.2,48120.91,48324.87,49483.04,57730.68,62993.82,65180.87,67301.64
Кабардино-Балкарская Республика,Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32722.52,31886.43,32230.7,32230.7,33085.09,33393.49,33366.65,33366.65,35012.28,35027.15,35044.46,35052.44,36066.64,36110.27,37102.87,37529.9,37634.15,37993.98,38136.4,38415.76,38175.45,37978.21,37808.27,37841.4,36182.49,35679.42,35421.41,34821.47,26782.27,26088.59,25291.49,25878.15,22590.53,23604.31,22782.8,23254.28,29677.98,30219.33,32163.14,32035.92,31986.31,31579.3,31823.4
Кабардино-Балкарская Республика,Вторичный рынок жилья,3498.05,3876.2,3822.26,3730.05,3783.94,4002.04,4030.08,4451.15,4354.34,4574.68,4644.31,4789.88,4971.19,5136.74,5409.81,5595.39,6207.9,6764.3,6996.01,7655.96,9456.23,9969.3,10977.66,11238.24,12901.58,12748.1,13265.95,13516.91,14523.29,14760.35,16356.63,20027.91,24864.73,25840.34,32917.14,32890.71,39004.97,38393.18,38164.79,38164.79,39236.99,38928.58,38884.77,38935.51,33139.25,33117.1,33343.03,33963.98,34436.57,34612.67,34496.37,34729.55,35123.93,35237.5,35913.34,35634.17,36553.03,36929.06,37543.61,37789.7,38240.52,38593.51,39647.9,39483.07,40876.57,39957.17,39923.85,40134.59,37767.25,37573.51,37777.5,37777.5,32130.26,30972.32,33499.59,31053.35,31778.95,31265.26,30439.58,30439.58,40531.61,42959.3,44085.89,44637.23,52989.22,58678.24,60389.94
Калининградская область,Первичный рынок жилья,,,,,,,,,,,,,,,,,13333.44,12852.19,14096.1,15189.68,16038.67,15598.64,15647.42,15677.16,18069.32,18582.4,18290.66,20679.51,36234.53,37701.6,38438.38,38996.09,42615.32,43762.02,45608.38,44833.16,49979.5,49662.67,48295.08,45801.01,39716.56,39797.26,40077.49,40278.34,36510.79,38933.76,39853.11,40087.49,41490.4,42131.49,42584.68,42809.79,44461.61,44725.37,45150.6,45763.99,43243.6,43678.48,44253.16,45099.27,47195.41,48024.02,49272.39,50097.58,51568.23,52438.78,51513.59,51633.84,51320.73,50861.46,51490.07,51932.34,51216.48,51089.16,51309.41,51835.41,51110.52,51707.23,51742.55,52512.76,52978.02,54303.14,55976.84,59062.28,69185.88,73741.09,76230.76
Калининградская область,Вторичный рынок жилья,7122.61,7311.44,7178.31,7286.44,7735.98,8039.08,8123.13,8284.78,8529.5,8875.94,9358.43,9973.26,11146.14,11161.73,11504.03,11689.94,11320.11,11492.34,11737.0,11903.0,13125.28,13244.58,13524.19,13716.12,15764.91,15734.82,17050.34,18240.05,24213.97,25220.84,26256.58,26520.16,37534.47,38160.32,40869.34,40116.08,42442.66,42001.99,39826.89,37330.9,37347.21,37664.62,37806.24,37928.58,31684.59,34315.45,34798.38,35078.45,40180.76,41484.95,41766.05,42907.12,42924.12,44305.96,45581.43,45680.87,43944.82,46160.36,46744.2,47512.83,49391.29,50024.98,50279.84,50686.97,51766.03,52348.11,52081.28,52404.75,52011.28,51756.54,49881.14,50110.3,50181.59,50263.06,50518.03,50959.94,52622.95,53147.34,53082.65,53439.69,56900.62,57089.19,57258.54,61361.5,38392.8,70672.99,76370.14
Калужская область,Первичный рынок жилья,8006.83,7228.36,6844.44,7135.47,7385.47,7356.57,8191.5,9350.76,10109.39,10578.22,10695.93,11775.1,12314.46,12884.85,13281.32,13567.78,14506.15,14593.52,15518.05,15670.99,15950.97,17159.18,18580.07,19962.35,22111.56,24146.42,26986.95,29056.64,32290.69,33552.48,36376.82,40032.33,45392.43,53983.8,58518.79,59921.83,49442.25,46242.49,47218.53,46563.33,45943.91,45319.09,46051.18,45207.44,46519.08,47332.02,49139.09,49923.77,49085.06,49476.29,48692.49,49178.03,49207.61,49381.18,49925.0,50697.73,49363.46,49286.47,48902.98,50671.14,49051.13,49473.67,49091.84,48114.83,49374.42,48363.8,48471.51,48557.85,48676.59,48913.95,48885.92,47841.22,50098.68,50652.38,51204.72,51995.62,51943.74,51360.94,51006.22,51362.64,53580.71,56344.89,58413.08,60016.62,59079.42,60074.69,61468.57
Калужская область,Вторичный рынок жилья,4821.62,4719.65,4723.6,4823.08,4995.17,5179.05,5702.5,6423.83,6920.45,7889.67,8104.71,9020.26,10361.87,10854.66,11565.14,12397.55,13760.08,14436.65,15021.16,15328.13,15433.24,17028.13,17853.4,19368.85,21375.0,22106.84,25941.42,27822.15,32915.61,35151.02,36753.38,39557.31,45735.81,56592.58,62660.8,61191.28,58405.38,55054.89,51005.83,52298.19,48648.31,47757.45,48519.94,49617.84,49703.99,50328.71,51030.61,51202.5,51653.82,51855.83,53494.93,54003.15,55371.0,59001.81,58398.13,58975.55,57035.96,57126.31,56658.7,58621.05,57360.97,57449.83,55877.82,53709.48,50970.56,52417.32,51011.11,50793.34,53034.73,51276.31,50583.69,50495.89,51030.04,53446.57,52581.49,52878.36,54699.03,53870.71,53036.81,52759.21,50768.11,51491.52,49672.96,49991.35,54487.48,56111.54,56788.64
Камчатский край,Первичный рынок жилья,,,,,,,,,,,,,,,,,14600.0,14600.0,14600.0,19200.0,19200.0,19200.0,19200.0,26300.0,26300.0,26300.0,26300.0,35957.0,35957.0,35957.0,35957.0,40280.0,40280.0,47655.42,47655.42,47655.42,36472.64,37607.37,37311.01,37432.36,45184.04,45369.96,45134.46,44948.54,45911.15,45911.15,45616.55,45506.35,47228.41,47228.41,47228.41,45861.6,47507.63,47507.63,45919.53,44258.58,50369.74,51010.52,65046.39,65046.39,63492.34,70621.05,70621.05,70621.05,81023.79,81023.79,78765.81,76260.98,77141.43,77141.43,76212.54,76212.54,72375.22,69536.12,67105.27,66789.86,68677.3,66721.41,66721.41,66721.41,72793.29,72793.29,72793.29,73474.01,82658.29,81714.33,80170.59
Камчатский край,Вторичный рынок жилья,2974.54,3137.79,3089.53,3387.4,3655.45,3655.45,4078.21,4358.27,4666.49,4745.57,4833.9,4879.03,4923.57,5604.7,5818.82,6530.42,7297.36,8323.65,10713.79,9786.42,11084.31,13002.2,14005.43,15199.63,16633.65,16771.28,18757.08,22072.57,20715.38,22435.81,23824.7,25118.55,27799.26,29942.0,32723.92,36674.55,36187.58,38061.27,36642.54,36185.78,41873.76,41991.04,41569.1,42427.81,39938.89,40802.79,39507.53,40841.16,42554.0,43530.1,43872.94,44416.64,51127.86,53704.0,55007.38,55040.99,62555.39,61834.63,62089.87,63947.31,62947.27,62521.66,61532.16,60694.54,67189.58,65285.36,64813.2,64339.48,60673.51,59680.88,60750.14,61569.71,61402.57,60445.38,60591.2,60684.0,61303.28,62599.95,63723.35,64539.61,65237.98,65719.96,69910.39,75133.42,76988.89,77261.72,78004.12
Карачаево-Черкесская Республика,Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14303.24,15354.17,15354.17,15354.17,,,,,17602.62,16666.17,17730.12,17999.55,16264.69,17643.06,17683.79,18206.36,19552.41,19410.95,19865.83,20719.77,25618.75,25374.28,25767.78,26897.77,36516.01,39659.12,40153.97,40156.82,40480.53,40637.26,40714.07,40714.07,41223.17,41223.17,41223.17,41223.17,41563.61,41388.9,39877.08,38648.68,36401.96,35753.6,36389.51,37684.35,37359.53,37228.17,38728.15,38449.16,36013.62,37021.92,38232.04,38654.31,41599.82,42497.98,43328.01
Карачаево-Черкесская Республика,Вторичный рынок жилья,2767.24,2710.39,2617.76,2656.42,2763.95,2751.63,2823.28,2843.49,2991.43,2979.43,3150.38,3418.11,3564.32,3696.42,3823.53,4253.07,5918.99,6255.1,6474.6,11250.51,11678.1,12108.85,12066.88,12308.76,12255.94,12315.22,12413.06,12698.21,12975.22,13291.33,13987.16,15154.98,17437.73,19319.32,21801.87,23314.24,27878.1,27781.28,27260.37,27202.49,26601.67,26133.03,25790.48,25938.19,24565.63,24606.12,25009.76,25094.79,26238.86,26533.54,26848.26,28871.54,30996.58,31768.08,33073.37,34036.56,37760.72,39589.82,40235.38,40469.81,44548.44,44672.61,44005.98,44154.56,42539.59,42437.24,41362.21,41034.85,40610.9,40916.92,40807.29,40608.86,40686.28,40650.49,40474.01,41005.32,42965.69,42220.56,42602.43,43046.24,46767.71,46767.71,45625.96,46393.46,48314.84,49582.27,53209.28
Кемеровская область - Кузбасс,Первичный рынок жилья,4703.0,4703.0,4703.0,4703.0,6000.0,6000.0,8000.0,8000.0,12000.0,12000.0,12000.0,12000.0,12818.93,12860.24,13107.65,13457.44,12277.44,12712.69,13327.49,13824.07,18479.38,21690.71,22256.05,24765.85,25317.86,26314.37,27701.25,26342.43,28174.0,28303.65,28779.39,29859.58,28153.78,29954.41,30374.47,29851.5,31661.53,31279.24,31183.48,31380.07,34967.95,35267.05,35467.41,35640.94,36002.95,36064.5,35690.71,36218.53,38399.19,38356.53,39407.73,39090.54,38787.65,38905.67,39233.34,39587.69,38238.0,38283.98,38257.05,38720.77,39830.51,39791.52,39343.35,39252.62,38767.48,38993.04,38594.37,39000.03,39095.08,39028.85,40140.14,39881.29,40326.53,40550.2,41096.34,42360.12,46596.53,47154.76,48415.37,50069.51,52108.46,52423.59,52904.16,53451.53,56858.65,58163.68,61527.44
Кемеровская область - Кузбасс,Вторичный рынок жилья,4259.93,4332.28,4472.53,4676.57,5039.51,5437.77,5598.73,6166.57,6960.75,8005.51,8246.41,8542.01,8617.45,9001.12,9127.87,9288.99,10483.78,11742.25,13505.07,16265.3,19450.71,21021.21,21995.79,23406.55,22470.47,23354.69,24347.61,24931.65,26619.42,27621.33,28534.41,30099.46,32229.3,33735.92,36713.04,36529.03,36244.4,35465.84,33417.4,31886.62,36501.73,36199.58,36002.74,36411.47,34814.87,34329.05,34657.92,34608.85,37521.58,38197.55,38896.95,39600.75,39835.9,40348.73,40732.39,40953.88,42035.12,41910.16,41895.2,41987.46,43841.28,42467.55,40377.17,39461.83,38029.0,37126.84,35395.47,35699.58,35781.57,35351.38,35845.16,35880.97,37497.87,38020.61,38063.57,39029.82,40509.07,39866.78,41226.93,41907.34,41484.68,42593.73,43343.61,44308.58,47910.88,53084.93,54324.97
Кировская область,Первичный рынок жилья,4215.98,4511.41,4936.24,5687.09,6371.29,6879.78,7942.61,9070.01,10072.7,10349.1,10874.7,11062.25,11191.08,11563.73,11811.87,12051.58,12815.57,13118.17,13795.55,14139.26,15453.37,16136.51,17053.85,19210.41,21086.98,22774.8,24993.58,27393.15,32389.09,34486.68,35785.39,36032.43,36834.43,37313.55,38372.94,37230.14,34121.55,32876.27,32117.65,31985.91,31890.1,31589.36,31304.29,31386.13,29934.98,29949.63,31816.66,31741.47,34720.16,36018.83,37236.37,40171.12,39904.06,40655.47,41028.75,41450.21,40530.11,41285.79,41628.11,42079.49,43590.09,42493.53,41601.12,41714.58,41266.17,41081.48,40519.14,40242.22,37827.27,38044.16,38210.78,37999.15,40271.15,41558.85,42398.5,42690.91,44131.91,44373.99,44775.01,44472.98,45258.1,46848.5,47995.23,49815.72,52908.59,55544.2,59132.46
Кировская область,Вторичный рынок жилья,3757.93,3939.89,4198.88,4706.59,5228.53,5530.1,6628.83,7613.95,8182.99,8458.02,8716.92,8918.58,10263.87,10353.18,10650.9,11064.41,12084.15,12380.87,12883.75,13657.57,14480.31,15109.27,16032.3,16810.44,20290.2,21411.54,22504.5,24919.09,29943.24,31574.18,32979.99,33925.42,34137.47,34751.7,35247.58,34585.33,35028.76,33825.59,32760.67,33097.89,31221.8,31229.16,31340.12,31502.16,33718.69,33903.53,34773.34,34973.96,35386.28,37199.81,38663.89,40618.25,43019.96,43461.22,45084.44,44934.25,43382.45,43919.51,43393.25,44241.25,45874.64,46787.47,45375.33,42975.6,42066.02,41018.8,40562.51,40247.49,40976.21,40511.71,40208.1,40372.19,38178.33,37714.53,38257.37,38129.24,39326.24,39988.23,40038.01,39274.15,44159.59,42955.25,44513.85,46430.36,46781.48,48377.04,49524.33
